match_id,team,opponent,team_score_innings1,toss,ground,result
481,Afghanistan,England,171,bat,Lord's,0
482,Bangladesh,West Indies,166,bat,Eden Gardens,1
483,South Africa,India,162,bowl,Old Trafford,1
484,India,West Indies,154,bowl,Eden Gardens,0
485,Bangladesh,England,180,bat,Dubai International Stadium,1
486,Sri Lanka,Pakistan,145,bat,Wankhede Stadium,0
487,India,Bangladesh,160,bowl,Dubai International Stadium,1
488,Australia,South Africa,181,bowl,Dubai International Stadium,0
489,Pakistan,South Africa,182,bowl,SCG,0
490,Afghanistan,New Zealand,206,bowl,Eden Gardens,1
491,New Zealand,India,143,bowl,Pallekele International Cricket Stadium,0
492,Sri Lanka,Australia,189,bowl,Adelaide Oval,0
493,South Africa,Afghanistan,178,bat,SCG,1
494,Bangladesh,West Indies,161,bat,Melbourne Cricket Ground,1
495,West Indies,Bangladesh,172,bowl,Eden Gardens,0
496,Australia,Pakistan,162,bat,Melbourne Cricket Ground,1
497,Sri Lanka,Pakistan,152,bat,Gaddafi Stadium,0
498,Afghanistan,Sri Lanka,177,bat,Eden Gardens,0
499,Afghanistan,England,184,bat,SCG,1
500,Pakistan,Sri Lanka,196,bat,Eden Gardens,1
501,South Africa,Bangladesh,150,bowl,Pallekele International Cricket Stadium,1
502,Bangladesh,Sri Lanka,156,bat,Gaddafi Stadium,0
503,Pakistan,Bangladesh,178,bowl,Old Trafford,0
504,India,Bangladesh,160,bat,Pallekele International Cricket Stadium,0
505,New Zealand,Bangladesh,188,bowl,Wankhede Stadium,0
506,England,Pakistan,152,bat,Melbourne Cricket Ground,1
507,Pakistan,South Africa,142,bat,Melbourne Cricket Ground,1
508,England,Pakistan,147,bat,Lord's,0
509,India,Australia,182,bat,Eden Gardens,0
510,New Zealand,Pakistan,141,bat,Gaddafi Stadium,1
511,South Africa,West Indies,172,bat,Lord's,0
512,Australia,England,152,bowl,Eden Gardens,1
513,Australia,Afghanistan,125,bat,Melbourne Cricket Ground,0
514,Afghanistan,West Indies,161,bowl,Pallekele International Cricket Stadium,0
515,India,Sri Lanka,139,bowl,SCG,0
516,Afghanistan,Pakistan,125,bowl,Wankhede Stadium,1
517,Australia,New Zealand,177,bat,Melbourne Cricket Ground,1
518,West Indies,Australia,193,bowl,Gaddafi Stadium,0
519,England,West Indies,173,bat,SCG,0
520,Sri Lanka,West Indies,203,bat,Pallekele International Cricket Stadium,1
521,Australia,Bangladesh,176,bowl,Gaddafi Stadium,0
522,Bangladesh,India,208,bowl,Adelaide Oval,0
523,Afghanistan,South Africa,174,bat,Lord's,0
524,New Zealand,Afghanistan,135,bowl,Pallekele International Cricket Stadium,1
525,Sri Lanka,Pakistan,140,bat,Pallekele International Cricket Stadium,0
526,Sri Lanka,India,117,bowl,Melbourne Cricket Ground,1
527,Sri Lanka,New Zealand,136,bowl,Eden Gardens,1
528,South Africa,West Indies,178,bat,Adelaide Oval,0
529,Australia,South Africa,193,bowl,Lord's,0
530,India,Sri Lanka,165,bowl,Dubai International Stadium,0
531,New Zealand,Australia,174,bowl,SCG,0
532,West Indies,South Africa,169,bat,Dubai International Stadium,1
533,New Zealand,Afghanistan,134,bowl,Wankhede Stadium,1
534,Bangladesh,South Africa,165,bat,Pallekele International Cricket Stadium,1
535,West Indies,Sri Lanka,145,bat,Dubai International Stadium,0
536,New Zealand,Pakistan,176,bowl,Dubai International Stadium,1
537,India,West Indies,199,bat,Wankhede Stadium,1
538,Australia,England,160,bowl,Adelaide Oval,0
539,West Indies,Australia,119,bat,SCG,0
540,Sri Lanka,West Indies,202,bat,Wankhede Stadium,1
541,India,South Africa,196,bowl,SCG,1
542,India,South Africa,116,bat,Pallekele International Cricket Stadium,0
543,England,Australia,152,bowl,Pallekele International Cricket Stadium,1
544,New Zealand,Sri Lanka,240,bowl,Wankhede Stadium,0
545,Pakistan,West Indies,161,bowl,Lord's,1
546,Sri Lanka,India,116,bowl,Lord's,1
547,Sri Lanka,Australia,178,bowl,Pallekele International Cricket Stadium,1
548,Sri Lanka,West Indies,152,bat,Eden Gardens,0
549,West Indies,Australia,186,bat,Melbourne Cricket Ground,1
550,India,West Indies,157,bowl,Adelaide Oval,0
551,India,England,181,bat,Old Trafford,0
552,Sri Lanka,South Africa,149,bat,Melbourne Cricket Ground,1
553,Pakistan,Australia,167,bat,Pallekele International Cricket Stadium,1
554,West Indies,South Africa,159,bat,Adelaide Oval,1
555,South Africa,West Indies,179,bat,Gaddafi Stadium,1
556,England,India,169,bowl,Old Trafford,1
557,South Africa,England,171,bowl,Melbourne Cricket Ground,0
558,Bangladesh,New Zealand,157,bowl,Old Trafford,0
559,India,England,139,bowl,Wankhede Stadium,0
560,Pakistan,Bangladesh,193,bat,Old Trafford,1
561,Australia,Sri Lanka,172,bat,Pallekele International Cricket Stadium,1
562,Afghanistan,Bangladesh,164,bowl,Lord's,1
563,Pakistan,England,169,bowl,Old Trafford,0
564,South Africa,Bangladesh,150,bowl,Adelaide Oval,1
565,New Zealand,West Indies,177,bat,Gaddafi Stadium,0
566,West Indies,South Africa,159,bat,Lord's,1
567,West Indies,Sri Lanka,177,bat,Eden Gardens,1
568,Bangladesh,England,171,bat,SCG,1
569,Sri Lanka,South Africa,148,bowl,Adelaide Oval,0
570,West Indies,England,174,bowl,Pallekele International Cricket Stadium,1
571,Bangladesh,England,163,bat,Old Trafford,0
572,New Zealand,Australia,202,bowl,Pallekele International Cricket Stadium,0
573,West Indies,Sri Lanka,181,bat,Old Trafford,1
574,New Zealand,England,146,bowl,Old Trafford,1
575,West Indies,England,143,bowl,Wankhede Stadium,1
576,Bangladesh,England,207,bat,Gaddafi Stadium,1
577,Afghanistan,South Africa,162,bat,Gaddafi Stadium,1
578,South Africa,Bangladesh,169,bowl,Eden Gardens,1
579,Sri Lanka,England,160,bowl,SCG,1
580,Bangladesh,England,174,bat,Old Trafford,1
581,South Africa,Bangladesh,157,bowl,SCG,0
582,South Africa,Afghanistan,154,bowl,Eden Gardens,0
583,Sri Lanka,South Africa,179,bat,Pallekele International Cricket Stadium,1
584,Australia,New Zealand,192,bat,Dubai International Stadium,1
585,Afghanistan,South Africa,152,bat,Dubai International Stadium,1
586,Australia,West Indies,149,bat,Pallekele International Cricket Stadium,0
587,Australia,South Africa,155,bat,Dubai International Stadium,1
588,South Africa,West Indies,190,bowl,SCG,0
589,New Zealand,West Indies,171,bat,Dubai International Stadium,1
590,West Indies,Afghanistan,138,bowl,Melbourne Cricket Ground,1
591,Bangladesh,Australia,114,bat,Pallekele International Cricket Stadium,0
592,Bangladesh,New Zealand,147,bowl,Lord's,1
593,Australia,West Indies,175,bowl,SCG,0
594,South Africa,Sri Lanka,135,bowl,SCG,1
595,Australia,Bangladesh,126,bat,Wankhede Stadium,1
596,New Zealand,India,186,bowl,Pallekele International Cricket Stadium,0
597,South Africa,West Indies,196,bat,SCG,1
598,Pakistan,Afghanistan,172,bowl,Gaddafi Stadium,0
599,New Zealand,South Africa,144,bat,Melbourne Cricket Ground,0
600,New Zealand,Afghanistan,143,bowl,Eden Gardens,1
601,India,Afghanistan,146,bat,SCG,0
602,Pakistan,India,190,bowl,Adelaide Oval,0
603,Pakistan,Sri Lanka,174,bowl,Dubai International Stadium,0
604,West Indies,Sri Lanka,160,bowl,Eden Gardens,0
605,Sri Lanka,South Africa,147,bowl,Old Trafford,1
606,Afghanistan,Pakistan,134,bat,Gaddafi Stadium,0
607,New Zealand,West Indies,137,bat,SCG,1
608,West Indies,New Zealand,158,bat,Eden Gardens,1
609,Bangladesh,India,173,bowl,Adelaide Oval,0
610,India,Pakistan,124,bat,Dubai International Stadium,0
611,Australia,New Zealand,158,bat,Eden Gardens,0
612,West Indies,England,220,bat,SCG,1
613,Sri Lanka,India,170,bat,SCG,1
614,Australia,Bangladesh,131,bowl,Pallekele International Cricket Stadium,1
615,Sri Lanka,New Zealand,154,bowl,SCG,1
616,India,South Africa,136,bowl,Adelaide Oval,1
617,England,India,193,bat,Wankhede Stadium,0
618,India,West Indies,153,bat,Melbourne Cricket Ground,0
619,India,Australia,162,bat,Old Trafford,0
620,Sri Lanka,India,164,bat,SCG,1
621,India,Australia,198,bat,Eden Gardens,1
622,Sri Lanka,West Indies,156,bowl,Old Trafford,1
623,India,Afghanistan,146,bat,Pallekele International Cricket Stadium,0
624,New Zealand,England,160,bat,Dubai International Stadium,1
625,Sri Lanka,Afghanistan,224,bowl,Dubai International Stadium,0
626,South Africa,Sri Lanka,173,bowl,Gaddafi Stadium,0
627,India,New Zealand,139,bowl,Melbourne Cricket Ground,1
628,Afghanistan,New Zealand,131,bowl,Lord's,1
629,Afghanistan,England,158,bat,Lord's,0
630,England,Australia,213,bowl,Dubai International Stadium,0
631,England,India,197,bowl,Adelaide Oval,0
632,New Zealand,Pakistan,115,bat,Wankhede Stadium,0
633,England,South Africa,175,bat,SCG,1
634,West Indies,Pakistan,165,bat,Adelaide Oval,1
635,Australia,South Africa,147,bowl,Adelaide Oval,1
636,New Zealand,Afghanistan,214,bowl,Eden Gardens,0
637,Sri Lanka,England,152,bowl,Eden Gardens,1
638,South Africa,West Indies,128,bowl,Gaddafi Stadium,1
639,Bangladesh,Australia,132,bat,SCG,0
640,Sri Lanka,Australia,136,bowl,Adelaide Oval,0
641,Sri Lanka,West Indies,196,bowl,Lord's,0
642,West Indies,Australia,188,bat,Gaddafi Stadium,1
643,South Africa,Afghanistan,160,bat,Melbourne Cricket Ground,0
644,New Zealand,South Africa,190,bat,Adelaide Oval,0
645,India,New Zealand,133,bat,Melbourne Cricket Ground,0
646,Bangladesh,Pakistan,132,bowl,Dubai International Stadium,1
647,South Africa,Australia,166,bat,Eden Gardens,0
648,West Indies,Sri Lanka,214,bat,Eden Gardens,1
649,Australia,West Indies,175,bat,Old Trafford,0
650,Afghanistan,South Africa,173,bowl,Wankhede Stadium,0
651,India,Australia,177,bat,SCG,1
652,Australia,Sri Lanka,143,bowl,Eden Gardens,1
653,Afghanistan,New Zealand,163,bowl,Lord's,0
654,Pakistan,South Africa,140,bowl,Lord's,1
655,Pakistan,Bangladesh,191,bowl,Melbourne Cricket Ground,0
656,England,India,177,bowl,SCG,0
657,Afghanistan,South Africa,167,bowl,Gaddafi Stadium,0
658,India,West Indies,160,bowl,Melbourne Cricket Ground,1
659,West Indies,England,148,bat,Old Trafford,0
660,Australia,South Africa,139,bowl,Gaddafi Stadium,0
661,Pakistan,India,145,bat,Old Trafford,0
662,Afghanistan,Bangladesh,173,bat,Adelaide Oval,1
663,South Africa,Australia,179,bat,Old Trafford,1
664,Pakistan,West Indies,154,bowl,Pallekele International Cricket Stadium,1
665,Pakistan,New Zealand,131,bat,Pallekele International Cricket Stadium,0
666,India,England,133,bat,SCG,0
667,Afghanistan,West Indies,156,bowl,SCG,1
668,Afghanistan,Pakistan,165,bowl,Wankhede Stadium,1
669,New Zealand,Bangladesh,135,bowl,Melbourne Cricket Ground,1
670,South Africa,Afghanistan,178,bowl,Gaddafi Stadium,1
671,Pakistan,West Indies,136,bat,Old Trafford,0
672,England,Pakistan,177,bat,Gaddafi Stadium,0
673,Afghanistan,Australia,172,bat,Adelaide Oval,1
674,West Indies,South Africa,137,bowl,Adelaide Oval,1
675,Pakistan,West Indies,173,bowl,Lord's,0
676,Bangladesh,West Indies,138,bat,Lord's,0
677,Bangladesh,South Africa,156,bowl,Pallekele International Cricket Stadium,1
678,Sri Lanka,West Indies,120,bowl,Melbourne Cricket Ground,1
679,Afghanistan,West Indies,147,bat,Eden Gardens,0
680,South Africa,Australia,180,bat,Dubai International Stadium,1
681,New Zealand,Sri Lanka,171,bat,Pallekele International Cricket Stadium,0
682,Afghanistan,Pakistan,150,bowl,Dubai International Stadium,1
683,Pakistan,New Zealand,174,bowl,Wankhede Stadium,1
684,England,Pakistan,168,bat,SCG,1
685,Sri Lanka,England,210,bowl,Old Trafford,0
686,West Indies,New Zealand,159,bat,Pallekele International Cricket Stadium,0
687,Australia,New Zealand,150,bowl,Wankhede Stadium,1
688,South Africa,West Indies,194,bat,Adelaide Oval,1
689,West Indies,Sri Lanka,143,bat,Old Trafford,1
690,South Africa,India,166,bowl,Adelaide Oval,0
691,South Africa,Australia,129,bowl,Eden Gardens,1
692,England,New Zealand,194,bat,Adelaide Oval,1
693,West Indies,Bangladesh,166,bat,Eden Gardens,1
694,India,Afghanistan,150,bat,Dubai International Stadium,1
695,India,Pakistan,158,bat,Wankhede Stadium,1
696,Bangladesh,South Africa,192,bowl,Eden Gardens,0
697,England,West Indies,170,bat,SCG,0
698,England,New Zealand,185,bowl,Pallekele International Cricket Stadium,0
699,West Indies,Bangladesh,180,bat,Old Trafford,1
700,Sri Lanka,India,172,bat,Melbourne Cricket Ground,0
701,Afghanistan,West Indies,184,bowl,Gaddafi Stadium,0
702,South Africa,West Indies,199,bat,Lord's,1
703,New Zealand,Sri Lanka,166,bowl,Eden Gardens,1
704,England,Bangladesh,160,bat,Melbourne Cricket Ground,0
705,West Indies,Australia,150,bowl,Dubai International Stadium,0
706,England,Australia,179,bat,Adelaide Oval,1
707,West Indies,Pakistan,147,bat,SCG,0
708,Sri Lanka,Afghanistan,185,bowl,SCG,1
709,New Zealand,West Indies,114,bowl,Adelaide Oval,1
710,Afghanistan,Pakistan,158,bowl,Eden Gardens,1
711,Pakistan,Afghanistan,201,bat,Lord's,1
712,India,Sri Lanka,165,bowl,Lord's,1
713,West Indies,India,156,bat,Adelaide Oval,0
714,Bangladesh,New Zealand,154,bowl,Dubai International Stadium,1
715,West Indies,South Africa,138,bat,SCG,0
716,England,West Indies,89,bowl,Adelaide Oval,1
717,Pakistan,New Zealand,196,bat,Lord's,1
718,South Africa,India,124,bowl,Lord's,1
719,India,Afghanistan,196,bat,Wankhede Stadium,1
720,West Indies,Pakistan,208,bowl,Gaddafi Stadium,0
721,India,Pakistan,191,bat,Adelaide Oval,1
722,South Africa,India,202,bat,Pallekele International Cricket Stadium,1
723,Sri Lanka,England,157,bat,Wankhede Stadium,0
724,Sri Lanka,Australia,155,bowl,Adelaide Oval,0
725,Australia,South Africa,168,bat,Gaddafi Stadium,1
726,West Indies,Afghanistan,145,bat,Lord's,0
727,West Indies,Bangladesh,224,bat,Melbourne Cricket Ground,1
728,England,Australia,169,bowl,Dubai International Stadium,0
729,Australia,Pakistan,222,bat,Pallekele International Cricket Stadium,1
730,Pakistan,England,188,bowl,Dubai International Stadium,1
731,New Zealand,Afghanistan,168,bat,Wankhede Stadium,1
732,England,Afghanistan,202,bowl,Adelaide Oval,0
733,India,Bangladesh,143,bowl,Old Trafford,1
734,Sri Lanka,India,155,bowl,Adelaide Oval,1
735,New Zealand,Afghanistan,201,bat,Lord's,0
736,Bangladesh,India,147,bowl,Adelaide Oval,1
737,Australia,Pakistan,154,bat,Wankhede Stadium,0
738,Pakistan,Afghanistan,188,bat,Eden Gardens,1
739,West Indies,Afghanistan,197,bat,Wankhede Stadium,1
740,Australia,West Indies,183,bat,SCG,1
741,South Africa,New Zealand,119,bat,Lord's,0
742,Australia,Afghanistan,168,bowl,Lord's,1
743,England,South Africa,153,bowl,Adelaide Oval,1
744,West Indies,New Zealand,177,bowl,SCG,0
745,Bangladesh,New Zealand,152,bowl,SCG,1
746,South Africa,India,154,bowl,Wankhede Stadium,0
747,South Africa,Australia,148,bowl,Pallekele International Cricket Stadium,1
748,Pakistan,New Zealand,181,bowl,Lord's,1
749,New Zealand,West Indies,196,bowl,Lord's,0
750,India,West Indies,146,bat,Wankhede Stadium,0
751,Australia,South Africa,161,bowl,Gaddafi Stadium,0
752,Bangladesh,South Africa,160,bowl,Melbourne Cricket Ground,0
753,Sri Lanka,South Africa,184,bowl,Dubai International Stadium,0
754,England,South Africa,140,bat,Gaddafi Stadium,0
755,England,West Indies,183,bat,Old Trafford,1
756,Pakistan,England,186,bat,SCG,1
757,England,Bangladesh,212,bat,Gaddafi Stadium,1
758,South Africa,Bangladesh,207,bowl,Pallekele International Cricket Stadium,0
759,West Indies,Bangladesh,199,bat,Dubai International Stadium,0
760,South Africa,England,161,bat,Melbourne Cricket Ground,1
761,West Indies,Afghanistan,152,bowl,Pallekele International Cricket Stadium,1
762,Sri Lanka,Australia,136,bat,Eden Gardens,0
763,Afghanistan,Bangladesh,194,bat,SCG,1
764,India,England,106,bowl,Old Trafford,1
765,Sri Lanka,South Africa,218,bowl,Dubai International Stadium,0
766,West Indies,Australia,150,bowl,Old Trafford,0
767,Bangladesh,Australia,133,bat,Adelaide Oval,0
768,Australia,New Zealand,214,bowl,Old Trafford,0
769,West Indies,Afghanistan,125,bat,Lord's,0
770,West Indies,South Africa,143,bat,Wankhede Stadium,0
771,South Africa,Australia,131,bat,Melbourne Cricket Ground,0
772,New Zealand,Sri Lanka,143,bowl,SCG,1
773,Pakistan,India,152,bat,Old Trafford,0
774,New Zealand,West Indies,177,bat,Melbourne Cricket Ground,0
775,England,Bangladesh,217,bowl,Lord's,0
776,New Zealand,Sri Lanka,162,bat,Melbourne Cricket Ground,0
777,Australia,Afghanistan,194,bowl,Eden Gardens,0
778,Sri Lanka,Afghanistan,125,bat,Dubai International Stadium,0
779,Australia,India,173,bowl,Old Trafford,0
780,West Indies,South Africa,148,bowl,Wankhede Stadium,1
781,Afghanistan,Pakistan,102,bat,Pallekele International Cricket Stadium,0
782,West Indies,Australia,148,bowl,Lord's,0
783,India,Australia,153,bowl,Gaddafi Stadium,0
784,Sri Lanka,Afghanistan,191,bowl,Pallekele International Cricket Stadium,0
785,New Zealand,West Indies,169,bowl,Gaddafi Stadium,0
786,Australia,South Africa,214,bat,Pallekele International Cricket Stadium,1
787,India,Australia,111,bowl,Gaddafi Stadium,1
788,England,Bangladesh,137,bowl,Eden Gardens,1
789,Pakistan,India,180,bat,Gaddafi Stadium,0
790,Australia,Afghanistan,169,bowl,Dubai International Stadium,1
791,South Africa,India,166,bat,Pallekele International Cricket Stadium,1
792,Australia,India,191,bat,SCG,1
793,Bangladesh,Pakistan,164,bowl,Wankhede Stadium,0
794,Afghanistan,Bangladesh,186,bowl,Eden Gardens,0
795,Bangladesh,Afghanistan,154,bat,Lord's,0
796,Sri Lanka,Afghanistan,202,bat,Gaddafi Stadium,1
797,Australia,Sri Lanka,154,bowl,Lord's,0
798,Afghanistan,South Africa,140,bowl,Dubai International Stadium,1
799,South Africa,New Zealand,165,bowl,Adelaide Oval,1
800,England,West Indies,208,bat,Melbourne Cricket Ground,1
801,Bangladesh,England,222,bowl,Wankhede Stadium,0
802,Sri Lanka,Australia,156,bat,SCG,0
803,Bangladesh,South Africa,147,bat,Melbourne Cricket Ground,0
804,New Zealand,West Indies,218,bat,Eden Gardens,1
805,England,Bangladesh,159,bat,Melbourne Cricket Ground,1
806,Sri Lanka,New Zealand,150,bowl,SCG,1
807,Bangladesh,Sri Lanka,137,bat,Eden Gardens,0
808,South Africa,England,166,bat,Adelaide Oval,1
809,Pakistan,Bangladesh,107,bowl,Wankhede Stadium,1
810,Pakistan,South Africa,163,bowl,Gaddafi Stadium,1
811,Bangladesh,West Indies,165,bat,Melbourne Cricket Ground,0
812,South Africa,England,154,bat,SCG,0
813,Bangladesh,New Zealand,141,bowl,Old Trafford,1
814,Afghanistan,Pakistan,186,bat,Wankhede Stadium,1
815,Afghanistan,Bangladesh,219,bowl,Old Trafford,0
816,Bangladesh,Australia,200,bowl,SCG,0
817,South Africa,Australia,166,bowl,Gaddafi Stadium,1
818,New Zealand,South Africa,161,bat,Melbourne Cricket Ground,0
819,England,Pakistan,164,bat,Eden Gardens,1
820,New Zealand,West Indies,184,bat,Pallekele International Cricket Stadium,1
821,New Zealand,England,162,bowl,Adelaide Oval,1
822,England,South Africa,154,bat,Old Trafford,1
823,South Africa,Sri Lanka,212,bowl,Wankhede Stadium,0
824,South Africa,West Indies,180,bowl,Lord's,0
825,Pakistan,Bangladesh,173,bat,Lord's,1
826,New Zealand,Australia,159,bat,SCG,1
827,Afghanistan,New Zealand,171,bowl,Lord's,1
828,Australia,West Indies,138,bat,Wankhede Stadium,0
829,New Zealand,West Indies,169,bat,Pallekele International Cricket Stadium,0
830,India,Sri Lanka,158,bowl,Melbourne Cricket Ground,1
831,Bangladesh,India,147,bowl,Old Trafford,0
832,Sri Lanka,England,128,bat,Gaddafi Stadium,0
833,West Indies,England,124,bat,Old Trafford,0
834,Pakistan,India,162,bat,Melbourne Cricket Ground,0
835,Bangladesh,Pakistan,184,bowl,Dubai International Stadium,0
836,England,West Indies,253,bat,Pallekele International Cricket Stadium,1
837,South Africa,Bangladesh,199,bat,Melbourne Cricket Ground,1
838,Sri Lanka,Bangladesh,200,bat,Lord's,1
839,West Indies,England,199,bowl,Wankhede Stadium,0
840,Australia,South Africa,157,bowl,Adelaide Oval,1
841,Pakistan,Australia,174,bowl,Adelaide Oval,0
842,Pakistan,Sri Lanka,169,bowl,Dubai International Stadium,1
843,West Indies,Sri Lanka,170,bat,Pallekele International Cricket Stadium,1
844,Pakistan,Sri Lanka,186,bowl,Eden Gardens,1
845,Pakistan,Sri Lanka,161,bat,Old Trafford,0
846,England,West Indies,161,bat,Dubai International Stadium,1
847,Sri Lanka,Australia,198,bowl,Pallekele International Cricket Stadium,0
848,Bangladesh,Australia,149,bat,Adelaide Oval,1
849,India,Afghanistan,209,bat,Dubai International Stadium,1
850,South Africa,Sri Lanka,165,bowl,Gaddafi Stadium,0
851,Australia,South Africa,198,bowl,Old Trafford,1
852,West Indies,Bangladesh,166,bat,Gaddafi Stadium,0
